title,release-time,genre,historical_drama,adventure,action,crime,fantasy,war,drama,comedy,SF,melo/romance,mystery,thriller,musical,horror,animation,documentry,western,family,show,korea,america,japan,others,national,movie_rating,num_off_screen,screen_share,fsd_num_off_box,num_off_box
베이블레이드 버스트 갓 : 갓 발키리의 탄생,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,7.52,198,3.6,4376,108896
할로윈,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,6.22,536,9,45474,108780
맨 프롬 UNCLE,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.21,361,7.8,23103,108551
레드 스패로,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,8.55,389,7.3,39241,108344
더 건맨,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,France,6.78,349,8.2,32521,107444
제로 다크 서티,0,war,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.22,258,7.7,23032,107104
로켓맨,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,8.08,640,11.2,33088,106834
더 시그널,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.38,263,7.1,31680,105818
바람이 분다,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,4.99,288,8,25589,105650
니드 포 스피드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.86,349,8.3,21233,105340
미래의 미라이,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,6.05,508,7.2,30959,104950
5백만불의 사나이,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5,331,9.7,36591,104736
킹 오브 프리즘 (바이 프리티 리듬),0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.17,53,1,1250,103852
다이버전트 시리즈: 얼리전트,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.28,393,8.6,31300,103554
공포의 묘지,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,4.89,564,10,32202,102826
크게 될 놈,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.8,447,6.5,29127,102223
워 호스,0,war,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.38,229,7,22727,102195
루시드 드림,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.87,461,7.5,45864,102170
박스트롤,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.37,346,8.2,4758,101665
R.I.P.D. : 알.아이.피.디.,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.65,268,7.2,29369,101460
라스트 미션,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.83,472,8.5,24478,101293
게이트,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,3.64,208,3.5,35374,101173
돌연변이,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.95,399,8.6,28344,100543
극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japan,8.41,344,7.1,6667,100054
딥워터 호라이즌,1,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.08,433,7.2,27986,100021
미니특공대X,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,7.57,458,7.6,5048,99952
여중생A,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.31,479,10.8,22833,97849
레이디 버드,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.51,344,6.9,21223,97777
인류멸망 보고서,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.86,236,7.5,42295,97555
쓰리 빌보드,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.77,110,1.8,17697,97079
다크타워: 희망의 탑,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.28,497,8.6,27866,97017
슈퍼 빼꼼: 스파이 대작전,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.34,358,5.2,37608,97005
바스티유 데이,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.04,422,8,29479,96305
577 프로젝트,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.2,191,5.9,27599,96079
걷기왕,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.75,462,8.8,30615,95542
무서운 이야기 3 : 화성에서 온 소녀,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,5.79,317,6.8,24882,95415
일사각오,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,9.19,51,1.1,8480,94767
초한지 - 천하대전,1,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,China,7.77,167,5.1,14970,94652
아이 엠 마더,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.52,213,3.2,18321,94119
원피스 극장판 Z,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.02,267,7,7304,93239
파이브 피트,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9,457,7.9,25911,92713
7번째 아들,1,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,4.92,358,7.7,26736,92598
구스 베이비,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.81,424,5.5,19774,91430
포커스,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.08,349,7,31640,91164
마마,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7.72,164,4.2,16480,91143
더 보이,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,4.83,509,8.4,33581,89429
슈퍼미니,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,France,8.24,303,6.9,7703,89328
페이스 블라인드,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.36,179,5.1,22820,88977
더 콜,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,8.33,241,7.3,23618,88953
콜드 라잇 오브 데이,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.24,245,7.9,25107,88522
레고 무비2,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.74,442,7.2,31213,88105
그대 이름은 장미,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.78,540,7.6,38579,88054
락 오브 에이지,0,musical,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,America,7.54,243,6.4,35713,87915
사우스포,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.56,335,7.3,35275,87426
갤로우즈,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,6.84,299,6,28641,87301
팅커 테일러 솔저 스파이,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,England,8.21,187,5.8,23986,87155
허큘리스,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.34,278,7,23837,86528
레전드 오브 래빗,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,China,5.96,225,5.5,17907,85184
극장판 썬더일레븐GO : 궁극의 우정 그리폰,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.01,243,7.1,2308,84255
짱구는 못말려 극장판：엄청 맛있어! B급 음식 서바이벌!,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.52,301,7.6,4360,83289
뷰티풀 크리처스,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,7.88,278,8,21839,82995
더 이퀄라이저,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.57,255,5.5,25501,82779
씬 시티: 다크히어로의 부활,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.74,345,8,29444,82571
터널 3D,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,5.74,264,6.2,31859,80989
로스트 인 더스트,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.52,354,7.4,20404,79812
오 마이 그랜파,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.48,396,7.7,26648,79701
모데카이,1,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,5.47,290,5.4,32208,78070
엑스 마키나,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.61,207,4.3,17707,78049
호텔 아르테미스,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.5,465,8.7,28223,77794
쓰리 썸머 나잇,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.7,297,6.8,26028,77621
아더 우먼,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.38,331,8.6,28514,77341
엽기적인 그녀 2,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,2.8,387,9,32105,76321
하이큐!! 끝과 시작,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.91,130,2.6,32561,75704
피치 퍼펙트: 언프리티 걸즈,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.98,297,7,23092,75598
조조-황제의 반란,0,historical_drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,China,6.54,227,6.6,20136,75297
브릭 맨션: 통제불능 범죄구역,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,France,6.89,287,6.6,32302,74912
극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.04,123,2.9,14738,74346
피라냐 3DD,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,4.84,269,7.4,23978,74044
위자,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,America,7.16,337,7.9,21160,73549
파워레인져스: 더 비기닝,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.2,479,8,23574,72495
언더월드: 블러드 워,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.11,183,3.6,23662,72071
화이트 고릴라,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Spain,8.04,182,4.9,3181,71796
모뉴먼츠 맨: 세기의 작전,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.01,319,7.4,25871,71483
정글히어로,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,7.71,287,6.5,24823,71330
극장판 도라에몽: 신 진구의 버스 오브 재팬,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.03,282,4.8,4828,70350
마일22,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.46,203,3.4,23052,69834
인보카머스,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7,196,4.3,23863,69786
어카운턴트,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.33,375,7.4,19907,69529
번개맨,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.23,393,7.5,12498,69303
하이힐을 신고 달리는 여자,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.72,169,5.2,18026,69047
이퀄스,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.3,357,5.9,23612,68897
스티브 잡스,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.5,384,7.3,18752,68815
닥터,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.67,163,5.1,21774,68312
여곡성,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,4.08,212,3.5,25182,67368
아이엠스타 뮤직어워드,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,7.78,358,6,6743,67027
올레,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.42,338,5.7,25680,66883
라스트 스탠드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.8,300,8.1,18980,66698
다크 플레이스,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.65,268,6.1,18513,66075
패트리어트 데이,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.81,375,7,31538,66074
극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japan,8.65,370,5.6,6074,65895
더 크리스마스,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,9.06,158,2.5,9381,65460
정글번치 : 빙산으로의 귀환,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,France,8.37,224,5.6,19796,64744
보루토 - 나루토 더 무비,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.22,219,3.8,11988,64159
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japan,8.93,406,7.8,4600,63820
뷰티풀 투모로우,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,9.29,47,0.9,15415,63279
로우리스: 나쁜 영웅들,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.88,275,8.5,25442,63108
히트맨: 에이전트 47,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.89,272,5.9,18658,63073
리틀 프린세스 소피아 : 신비한 섬,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.45,135,2.3,1992,62454
극장판 쿠로코의 농구 라스트 게임,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.1,96,2.1,8501,62393
기생수 파트2,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japan,7.49,260,6.4,18578,62071
에반게리온: Q,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,6.92,59,1.6,15886,61423
아더와 미니모이 3: 두 세계의 전쟁,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,France,7.52,267,5.5,2019,61046
주온: 더 파이널,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Japan,4.19,318,7,21224,60981
휴고,0,family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,America,7.76,85,2.1,22358,60520
두 남자,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.87,397,7.9,25553,60365
사탄의 인형,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,6.72,465,8.2,24815,60340
번개맨과 신비의 섬,0,family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,SouthKorea,9.44,191,3.3,4597,59923
더 퍼지 : 거리의 반란,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7.01,204,4.7,26148,59881
극장판 가면라이더 VS 파워레인저 슈퍼히어로 대전,1,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japan,7.57,183,4.5,8243,59611
극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,7.91,207,3.3,6887,59375
파더 앤 도터,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.21,352,6.5,27444,58704
다이애나,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,7.44,279,6.8,20444,56872
극장판 프랭키와 친구들: 생명의 나무,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.6,258,5.1,14419,56835
극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.15,191,3.3,21458,56539
돌아온 파워레인저 미라클포스,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japan,7.21,235,6,26285,56420
헌터 킬러,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9.38,226,3.7,11967,56350
빅뱅 메이드,0,documentry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SouthKorea,9.01,56,1.1,14410,55227
위시 어폰,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7.13,279,4.8,21128,55110
파라노말 액티비티: 더 고스트 디멘션,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,America,5.53,353,7,21724,54972
헤이와이어,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.75,200,5.8,16043,54511
파라노말 액티비티4,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,5.02,173,5.2,17094,54461
잡아야 산다,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.01,219,3.9,19524,54450
왓칭,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,5.17,488,8.2,16889,54410
살인소설,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,America,7.14,186,6.1,14816,54239
사일런스,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,5.35,456,8,17850,54158
돌핀 : 꿈꾸는 다니엘의 용감한 모험,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Peru,6.53,197,5.3,2094,53744
개구리왕국,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,China,7.53,227,4.9,3369,53576
콘트라밴드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.29,178,5.6,14665,52743
머니백,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.91,472,8.2,20745,52618
호프 스프링즈,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.52,179,5.5,13239,52426
더 비지트,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,7.17,279,5.8,16466,52197
빅샤크2: 해저2만리,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,China,7.91,344,5.8,28357,51841
스카이포스 3D,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,7.34,183,4.6,26316,51553
미안해 사랑해 고마워,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.16,344,7.8,17199,51207
빅 미라클,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.44,170,4.5,19188,51151
더 씽,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7.88,174,5.2,12777,50839
포레스트: 죽음의 숲,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,5.06,312,6.1,10107,50631
젝스키스 에이틴,0,documentry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SouthKorea,9.04,25,0.4,13285,50419
비밀,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.82,305,6.5,18448,50196
인시디어스,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7.59,178,5.2,14660,50163
언더더씨,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,7.19,163,2.9,2054,49958
레드라이트,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Spain,7.21,197,5.7,17137,49925
번개맨의 비밀,0,family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,SouthKorea,9,309,4.8,6315,49751
슈퍼미니 2,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,France,7.9,345,4.7,17899,48942
미스 사이공 : 25주년 특별 공연,0,show,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,America,9.2,100,1.9,6886,48931
스트레이트 아웃 오브 컴턴,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.83,185,4,10538,48844
저지드레드 3D,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,7.39,184,5.2,14855,48341
데자뷰,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.47,536,9.2,23017,48279
온리 더 브레이브,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9.29,301,5.7,18906,47540
목숨 건 연애,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.28,393,7.5,18300,47479
머니 몬스터,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,7.55,151,2.4,13946,47226
트리플 9,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.43,329,6.6,15827,47197
뜨거운 안녕,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.93,172,4.9,16907,47105
나츠메 우인장: 세상과 연을 맺다,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.28,110,1.9,11110,46913
비밥바룰라,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.9,347,6.1,16985,46817
적인걸2 : 신도해왕의 비밀,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,China,7.91,169,4.8,16196,46796
이스케이프,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.59,264,6.1,11809,46781
크림슨 피크,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.12,255,5.4,11302,46735
"그래, 가족",0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.23,361,6.3,18109,46623
